49::ROOT=ow_ZZxmQr3::TARGET=YwMicDlPMz::MISSING=PREMISE_GROUP_1	49::bpHtv63lpr	1
49::ROOT=ow_ZZxmQr3::TARGET=ZSwmGP0yaN::MISSING=PREMISE_GROUP_1	49::LPfXT3_9Ry	1
49::ROOT=ow_ZZxmQr3::TARGET=_9_mpbOCO6::MISSING=PREMISE_GROUP_1	49::ik_Ty-W3Vz	1
49::ROOT=ow_ZZxmQr3::TARGET=_9_mpbOCO6::MISSING=PREMISE_GROUP_2	49::7WBqOMy3mY	1
49::ROOT=ow_ZZxmQr3::TARGET=_smFjqzCxi::MISSING=PREMISE_GROUP_1	49::QmduwQ0S5Q	1
49::ROOT=ow_ZZxmQr3::TARGET=bTTe3Q-xeQ::MISSING=PREMISE_GROUP_1	49::_smFjqzCxi	1
49::ROOT=ow_ZZxmQr3::TARGET=bpHtv63lpr::MISSING=PREMISE_GROUP_1	49::z_3LqAg2sB	1
49::ROOT=ow_ZZxmQr3::TARGET=bpHtv63lpr::MISSING=PREMISE_GROUP_1	49::xKhm2FuX8F	1
49::ROOT=ow_ZZxmQr3::TARGET=bpHtv63lpr::MISSING=PREMISE_GROUP_1	49::ZSwmGP0yaN	1
49::ROOT=ow_ZZxmQr3::TARGET=hWpomvxoT8::MISSING=PREMISE_GROUP_1	49::EW7_ujv-Nj	1
49::ROOT=ow_ZZxmQr3::TARGET=ik_Ty-W3Vz::MISSING=PREMISE_GROUP_1	49::O0MwdhOTNL	1
49::ROOT=ow_ZZxmQr3::TARGET=k1fdF3wFQn::MISSING=PREMISE_GROUP_1	49::qRxDehItb9	1
49::ROOT=ow_ZZxmQr3::TARGET=kegLos6rkT::MISSING=PREMISE_GROUP_1	49::k1fdF3wFQn	1
49::ROOT=ow_ZZxmQr3::TARGET=o1mk9JzM0N::MISSING=PREMISE_GROUP_1	49::HTGCcjB9xJ	1
49::ROOT=ow_ZZxmQr3::TARGET=ow_ZZxmQr3::MISSING=CONCLUSION	49::ow_ZZxmQr3	1
49::ROOT=ow_ZZxmQr3::TARGET=ow_ZZxmQr3::MISSING=PREMISE_GROUP_1	49::YwMicDlPMz	1
49::ROOT=ow_ZZxmQr3::TARGET=ow_ZZxmQr3::MISSING=PREMISE_GROUP_1	49::U46nc8W2ua	1
49::ROOT=ow_ZZxmQr3::TARGET=ow_ZZxmQr3::MISSING=PREMISE_GROUP_1	49::kegLos6rkT	1
49::ROOT=ow_ZZxmQr3::TARGET=qRxDehItb9::MISSING=PREMISE_GROUP_1	49::ik_Ty-W3Vz	1
49::ROOT=ow_ZZxmQr3::TARGET=uAGzHbmiSr::MISSING=PREMISE_GROUP_1	49::JAW7CE-2Aj	1
49::ROOT=ow_ZZxmQr3::TARGET=uXtVwY_H1W::MISSING=PREMISE_GROUP_1	49::O0MwdhOTNL	1
49::ROOT=ow_ZZxmQr3::TARGET=uXtVwY_H1W::MISSING=PREMISE_GROUP_1	49::o1mk9JzM0N	1
49::ROOT=ow_ZZxmQr3::TARGET=vxCASBW5z7::MISSING=PREMISE_GROUP_1	49::1xZ1u66FDS	1
49::ROOT=ow_ZZxmQr3::TARGET=xKhm2FuX8F::MISSING=PREMISE_GROUP_1	49::LPfXT3_9Ry	1
49::ROOT=ow_ZZxmQr3::TARGET=z_3LqAg2sB::MISSING=PREMISE_GROUP_1	49::LPfXT3_9Ry	1
57::ROOT=zsISs_cniR::TARGET=Es4MZBZNPg::MISSING=PREMISE_GROUP_1	57::jLgwfsjKjV	1
57::ROOT=zsISs_cniR::TARGET=Es4MZBZNPg::MISSING=PREMISE_GROUP_2	57::Lhk1zLNQ8r	1
57::ROOT=zsISs_cniR::TARGET=JFtT3tK1hE::MISSING=PREMISE_GROUP_1	57::wBgkeDFDRy	1
57::ROOT=zsISs_cniR::TARGET=huyIbApEq0::MISSING=PREMISE_GROUP_1	57::Axuw849Cup	1
57::ROOT=zsISs_cniR::TARGET=wBgkeDFDRy::MISSING=PREMISE_GROUP_1	57::GxF9wFZFVu	1
57::ROOT=zsISs_cniR::TARGET=wBgkeDFDRy::MISSING=PREMISE_GROUP_2	57::huyIbApEq0	1
57::ROOT=zsISs_cniR::TARGET=zsISs_cniR::MISSING=CONCLUSION	57::zsISs_cniR	1
57::ROOT=zsISs_cniR::TARGET=zsISs_cniR::MISSING=PREMISE_GROUP_1	57::JFtT3tK1hE	1
57::ROOT=zsISs_cniR::TARGET=zsISs_cniR::MISSING=PREMISE_GROUP_2	57::Es4MZBZNPg	1
58::ROOT=kKHgP6GlYM::TARGET=Qm0RBDVms5::MISSING=PREMISE_GROUP_1	58::6bYQ0JfjFH	1
58::ROOT=kKHgP6GlYM::TARGET=Qm0RBDVms5::MISSING=PREMISE_GROUP_1	58::oHdU0XJU5I	1
58::ROOT=kKHgP6GlYM::TARGET=Xo2DVf1YfF::MISSING=PREMISE_GROUP_1	58::dXK60Lyp8F	1
58::ROOT=kKHgP6GlYM::TARGET=Xo2DVf1YfF::MISSING=PREMISE_GROUP_2	58::HVl3SOwnZX	1
58::ROOT=kKHgP6GlYM::TARGET=kKHgP6GlYM::MISSING=CONCLUSION	58::kKHgP6GlYM	1
58::ROOT=kKHgP6GlYM::TARGET=kKHgP6GlYM::MISSING=PREMISE_GROUP_1	58::Xo2DVf1YfF	1
58::ROOT=kKHgP6GlYM::TARGET=kKHgP6GlYM::MISSING=PREMISE_GROUP_2	58::h8G_PLdsdt	1
58::ROOT=kKHgP6GlYM::TARGET=kKHgP6GlYM::MISSING=PREMISE_GROUP_3	58::Qm0RBDVms5	1
58::ROOT=kKHgP6GlYM::TARGET=kKHgP6GlYM::MISSING=PREMISE_GROUP_3	58::zXw6ka_ELd	1
59::ROOT=Nut9c-naD5::TARGET=4DA_SQ7Kai::MISSING=PREMISE_GROUP_1	59::JUBNlxXRDi	1
59::ROOT=Nut9c-naD5::TARGET=DpJV68pf5c::MISSING=PREMISE_GROUP_1	59::gDENtzlnO3	1
59::ROOT=Nut9c-naD5::TARGET=Nut9c-naD5::MISSING=CONCLUSION	59::Nut9c-naD5	1
59::ROOT=Nut9c-naD5::TARGET=Nut9c-naD5::MISSING=PREMISE_GROUP_1	59::fzAz125uX0	1
59::ROOT=Nut9c-naD5::TARGET=Nut9c-naD5::MISSING=PREMISE_GROUP_1	59::ayvmGxPab1	1
59::ROOT=Nut9c-naD5::TARGET=U69yA5ec9T::MISSING=PREMISE_GROUP_1	59::zfCen2itKm	1
59::ROOT=Nut9c-naD5::TARGET=XIOb1SRGRs::MISSING=PREMISE_GROUP_1	59::U69yA5ec9T	1
59::ROOT=Nut9c-naD5::TARGET=a8iNDBo7Ly::MISSING=PREMISE_GROUP_1	59::zCeRMZL2ap	1
59::ROOT=Nut9c-naD5::TARGET=ayvmGxPab1::MISSING=PREMISE_GROUP_1	59::GuzGj3o8HM	1
59::ROOT=Nut9c-naD5::TARGET=bBhpWqGgOM::MISSING=PREMISE_GROUP_1	59::JUBNlxXRDi	1
59::ROOT=Nut9c-naD5::TARGET=gDENtzlnO3::MISSING=PREMISE_GROUP_1	59::4DA_SQ7Kai	1
59::ROOT=Nut9c-naD5::TARGET=gDENtzlnO3::MISSING=PREMISE_GROUP_1	59::bBhpWqGgOM	1
59::ROOT=Nut9c-naD5::TARGET=zfCen2itKm::MISSING=PREMISE_GROUP_1	59::KznMMFLt8u	1
59::ROOT=Nut9c-naD5::TARGET=zfCen2itKm::MISSING=PREMISE_GROUP_2	59::a8iNDBo7Ly	1
63::ROOT=bqBhKyA8bo::TARGET=WPYeMo1w5Z::MISSING=PREMISE_GROUP_1	63::KW2QVlHCIP	1
63::ROOT=bqBhKyA8bo::TARGET=bqBhKyA8bo::MISSING=CONCLUSION	63::bqBhKyA8bo	1
63::ROOT=bqBhKyA8bo::TARGET=bqBhKyA8bo::MISSING=PREMISE_GROUP_1	63::w4Szo4jPpy	1
63::ROOT=bqBhKyA8bo::TARGET=bqBhKyA8bo::MISSING=PREMISE_GROUP_2	63::5I0oF2VwRf	1
63::ROOT=bqBhKyA8bo::TARGET=m9mKJihUON::MISSING=PREMISE_GROUP_1	63::pbIi_swoDF	1
63::ROOT=bqBhKyA8bo::TARGET=sgu7zlBg-h::MISSING=PREMISE_GROUP_1	63::_HR6NY7oo9	1
63::ROOT=bqBhKyA8bo::TARGET=sgu7zlBg-h::MISSING=PREMISE_GROUP_1	63::wRzAG-ESpT	1
63::ROOT=bqBhKyA8bo::TARGET=vWVd0ZMmZ-::MISSING=PREMISE_GROUP_1	63::m9mKJihUON	1
63::ROOT=bqBhKyA8bo::TARGET=vWVd0ZMmZ-::MISSING=PREMISE_GROUP_2	63::sgu7zlBg-h	1
63::ROOT=bqBhKyA8bo::TARGET=w4Szo4jPpy::MISSING=PREMISE_GROUP_1	63::WPYeMo1w5Z	1
66::ROOT=nbHYSFiiqR::TARGET=SdX3jifrCT::MISSING=PREMISE_GROUP_1	66::NWvAGMcUEK	1
66::ROOT=nbHYSFiiqR::TARGET=SdX3jifrCT::MISSING=PREMISE_GROUP_2	66::b2a8PF1mDY	1
66::ROOT=nbHYSFiiqR::TARGET=g6R9aKz7mA::MISSING=PREMISE_GROUP_1	66::vTgWrmBLFn	1
66::ROOT=nbHYSFiiqR::TARGET=g6R9aKz7mA::MISSING=PREMISE_GROUP_2	66::_OpGS2qzp3	1
66::ROOT=nbHYSFiiqR::TARGET=iMoPeOPevl::MISSING=PREMISE_GROUP_1	66::rTpwIAHYxX	1
66::ROOT=nbHYSFiiqR::TARGET=iMoPeOPevl::MISSING=PREMISE_GROUP_2	66::a2hh_ulxaW	1
66::ROOT=nbHYSFiiqR::TARGET=iMoPeOPevl::MISSING=PREMISE_GROUP_3	66::qktmQtkskg	1
66::ROOT=nbHYSFiiqR::TARGET=nbHYSFiiqR::MISSING=CONCLUSION	66::nbHYSFiiqR	1
66::ROOT=nbHYSFiiqR::TARGET=nbHYSFiiqR::MISSING=PREMISE_GROUP_1	66::SdX3jifrCT	1
66::ROOT=nbHYSFiiqR::TARGET=nbHYSFiiqR::MISSING=PREMISE_GROUP_1	66::iMoPeOPevl	1
66::ROOT=nbHYSFiiqR::TARGET=nbHYSFiiqR::MISSING=PREMISE_GROUP_1	66::g6R9aKz7mA	1
67::ROOT=OcXQjl70qx::TARGET=7jQv1KVjkP::MISSING=PREMISE_GROUP_1	67::qxmdImom-G	1
67::ROOT=OcXQjl70qx::TARGET=7jQv1KVjkP::MISSING=PREMISE_GROUP_2	67::TESWJoqITz	1
67::ROOT=OcXQjl70qx::TARGET=LXsUbN05T9::MISSING=PREMISE_GROUP_1	67::QsXNrHzvOk	1
67::ROOT=OcXQjl70qx::TARGET=LXsUbN05T9::MISSING=PREMISE_GROUP_2	67::TEqgEStbgd	1
67::ROOT=OcXQjl70qx::TARGET=OcXQjl70qx::MISSING=CONCLUSION	67::OcXQjl70qx	1
67::ROOT=OcXQjl70qx::TARGET=OcXQjl70qx::MISSING=PREMISE_GROUP_1	67::LXsUbN05T9	1
67::ROOT=OcXQjl70qx::TARGET=OcXQjl70qx::MISSING=PREMISE_GROUP_1	67::l44GNIFm_p	1
67::ROOT=OcXQjl70qx::TARGET=OcXQjl70qx::MISSING=PREMISE_GROUP_1	67::7jQv1KVjkP	1
67::ROOT=OcXQjl70qx::TARGET=l44GNIFm_p::MISSING=PREMISE_GROUP_1	67::nDcmaoyTBm	1
67::ROOT=OcXQjl70qx::TARGET=l44GNIFm_p::MISSING=PREMISE_GROUP_2	67::qiT4EBc92l	1
68::ROOT=oqvwYhQHGR::TARGET=H5tvWJZTPQ::MISSING=PREMISE_GROUP_1	68::8JKTXsnWco	1
68::ROOT=oqvwYhQHGR::TARGET=H5tvWJZTPQ::MISSING=PREMISE_GROUP_1	68::q23yXumkar	1
68::ROOT=oqvwYhQHGR::TARGET=H5tvWJZTPQ::MISSING=PREMISE_GROUP_2	68::QSl9b3zbiG	1
68::ROOT=oqvwYhQHGR::TARGET=oqvwYhQHGR::MISSING=CONCLUSION	68::oqvwYhQHGR	1
68::ROOT=oqvwYhQHGR::TARGET=oqvwYhQHGR::MISSING=PREMISE_GROUP_1	68::yzX8GNsJcR	1
68::ROOT=oqvwYhQHGR::TARGET=oqvwYhQHGR::MISSING=PREMISE_GROUP_2	68::Oh7q_qTl9M	1
68::ROOT=oqvwYhQHGR::TARGET=oqvwYhQHGR::MISSING=PREMISE_GROUP_2	68::xUYcuFbrds	1
68::ROOT=oqvwYhQHGR::TARGET=xUYcuFbrds::MISSING=PREMISE_GROUP_1	68::NzvpI4Uv5X	1
68::ROOT=oqvwYhQHGR::TARGET=xUYcuFbrds::MISSING=PREMISE_GROUP_2	68::H5tvWJZTPQ	1
69::ROOT=ouvrbnqy3_::TARGET=6z_XaHV_1g::MISSING=PREMISE_GROUP_1	69::SGwGF3c8yJ	1
69::ROOT=ouvrbnqy3_::TARGET=6z_XaHV_1g::MISSING=PREMISE_GROUP_2	69::cfkFbU9d69	1
69::ROOT=ouvrbnqy3_::TARGET=BYQnfl30dc::MISSING=PREMISE_GROUP_1	69::3pF3Z7jzys	1
69::ROOT=ouvrbnqy3_::TARGET=BYQnfl30dc::MISSING=PREMISE_GROUP_2	69::JFVkPakQAF	1
69::ROOT=ouvrbnqy3_::TARGET=SGwGF3c8yJ::MISSING=PREMISE_GROUP_1	69::LNmSxBU_OK	1
69::ROOT=ouvrbnqy3_::TARGET=SGwGF3c8yJ::MISSING=PREMISE_GROUP_1	69::zeCtU63o0w	1
69::ROOT=ouvrbnqy3_::TARGET=hngvqEgbi_::MISSING=PREMISE_GROUP_1	69::zr9Pl_IqTg	1
69::ROOT=ouvrbnqy3_::TARGET=hngvqEgbi_::MISSING=PREMISE_GROUP_2	69::6z_XaHV_1g	1
69::ROOT=ouvrbnqy3_::TARGET=ouvrbnqy3_::MISSING=CONCLUSION	69::ouvrbnqy3_	1
69::ROOT=ouvrbnqy3_::TARGET=ouvrbnqy3_::MISSING=PREMISE_GROUP_1	69::BYQnfl30dc	1
69::ROOT=ouvrbnqy3_::TARGET=ouvrbnqy3_::MISSING=PREMISE_GROUP_2	69::hngvqEgbi_	1
70::ROOT=JSL5Vk3BHe::TARGET=8RyN0IqfSw::MISSING=PREMISE_GROUP_1	70::rp_SdDijku	1
70::ROOT=JSL5Vk3BHe::TARGET=8RyN0IqfSw::MISSING=PREMISE_GROUP_2	70::bQbi2vlduz	1
70::ROOT=JSL5Vk3BHe::TARGET=JSL5Vk3BHe::MISSING=CONCLUSION	70::JSL5Vk3BHe	1
70::ROOT=JSL5Vk3BHe::TARGET=JSL5Vk3BHe::MISSING=PREMISE_GROUP_1	70::RSrVmuRxh1	1
70::ROOT=JSL5Vk3BHe::TARGET=JSL5Vk3BHe::MISSING=PREMISE_GROUP_1	70::vrot41Gyjp	1
70::ROOT=JSL5Vk3BHe::TARGET=JSL5Vk3BHe::MISSING=PREMISE_GROUP_1	70::8RyN0IqfSw	1
70::ROOT=JSL5Vk3BHe::TARGET=RSrVmuRxh1::MISSING=PREMISE_GROUP_1	70::tJ9QCmGea4	1
70::ROOT=JSL5Vk3BHe::TARGET=RSrVmuRxh1::MISSING=PREMISE_GROUP_2	70::aItcjobFXW	1
70::ROOT=JSL5Vk3BHe::TARGET=YtoLgvY3gC::MISSING=PREMISE_GROUP_1	70::Yk0jTx262R	1
70::ROOT=JSL5Vk3BHe::TARGET=YtoLgvY3gC::MISSING=PREMISE_GROUP_2	70::qSNks-fvD2	1
70::ROOT=JSL5Vk3BHe::TARGET=YtoLgvY3gC::MISSING=PREMISE_GROUP_2	70::PfHWqayZQP	1
70::ROOT=JSL5Vk3BHe::TARGET=tJ9QCmGea4::MISSING=PREMISE_GROUP_1	70::kuj_wECuZI	1
70::ROOT=JSL5Vk3BHe::TARGET=vrot41Gyjp::MISSING=PREMISE_GROUP_1	70::YtoLgvY3gC	1
70::ROOT=JSL5Vk3BHe::TARGET=vrot41Gyjp::MISSING=PREMISE_GROUP_2	70::9zbTFGnJ0l	1
71::ROOT=mbEa5XhZe0::TARGET=Vh5rDSFJWf::MISSING=PREMISE_GROUP_1	71::fsO5_ZdyGC	1
71::ROOT=mbEa5XhZe0::TARGET=Vh5rDSFJWf::MISSING=PREMISE_GROUP_2	71::SdX6867Tsd	1
71::ROOT=mbEa5XhZe0::TARGET=bq2ulQ8lJJ::MISSING=PREMISE_GROUP_1	71::Wog-KoDgzZ	1
71::ROOT=mbEa5XhZe0::TARGET=bq2ulQ8lJJ::MISSING=PREMISE_GROUP_2	71::4L3o-yMZ_u	1
71::ROOT=mbEa5XhZe0::TARGET=fsO5_ZdyGC::MISSING=PREMISE_GROUP_1	71::QtfciyqwaF	1
71::ROOT=mbEa5XhZe0::TARGET=fsO5_ZdyGC::MISSING=PREMISE_GROUP_2	71::BpVtVXn3bm	1
71::ROOT=mbEa5XhZe0::TARGET=mbEa5XhZe0::MISSING=CONCLUSION	71::mbEa5XhZe0	1
71::ROOT=mbEa5XhZe0::TARGET=mbEa5XhZe0::MISSING=PREMISE_GROUP_1	71::bq2ulQ8lJJ	1
71::ROOT=mbEa5XhZe0::TARGET=mbEa5XhZe0::MISSING=PREMISE_GROUP_2	71::Vh5rDSFJWf	1
71::ROOT=mbEa5XhZe0::TARGET=mbEa5XhZe0::MISSING=PREMISE_GROUP_2	71::0zT_jvQbws	1
72::ROOT=4l-g6klucW::TARGET=4l-g6klucW::MISSING=CONCLUSION	72::4l-g6klucW	1
72::ROOT=4l-g6klucW::TARGET=4l-g6klucW::MISSING=PREMISE_GROUP_1	72::XUcwEQrjyT	1
72::ROOT=4l-g6klucW::TARGET=4l-g6klucW::MISSING=PREMISE_GROUP_2	72::5gb7VFgqe1	1
72::ROOT=4l-g6klucW::TARGET=4l-g6klucW::MISSING=PREMISE_GROUP_3	72::g_vbVVZYDU	1
72::ROOT=4l-g6klucW::TARGET=5gb7VFgqe1::MISSING=PREMISE_GROUP_1	72::ZCW0rX-Lo3	1
72::ROOT=4l-g6klucW::TARGET=g_vbVVZYDU::MISSING=PREMISE_GROUP_1	72::eYTeRQQHo6	1
72::ROOT=4l-g6klucW::TARGET=g_vbVVZYDU::MISSING=PREMISE_GROUP_2	72::P_lzjkwQ6f	1
73::ROOT=iIMKhVOrrn::TARGET=HgJ5Ohv2mE::MISSING=PREMISE_GROUP_1	73::dfeFvIoYy0	1
73::ROOT=iIMKhVOrrn::TARGET=HgJ5Ohv2mE::MISSING=PREMISE_GROUP_2	73::-U_0cIUPWe	1
73::ROOT=iIMKhVOrrn::TARGET=dfeFvIoYy0::MISSING=PREMISE_GROUP_1	73::otg8z8mkvS	1
73::ROOT=iIMKhVOrrn::TARGET=iIMKhVOrrn::MISSING=CONCLUSION	73::iIMKhVOrrn	1
73::ROOT=iIMKhVOrrn::TARGET=iIMKhVOrrn::MISSING=PREMISE_GROUP_1	73::OZZrptVy8O	1
73::ROOT=iIMKhVOrrn::TARGET=iIMKhVOrrn::MISSING=PREMISE_GROUP_2	73::HgJ5Ohv2mE	1
73::ROOT=iIMKhVOrrn::TARGET=iIMKhVOrrn::MISSING=PREMISE_GROUP_2	73::MZvO5mnlk9	1
73::ROOT=iIMKhVOrrn::TARGET=otg8z8mkvS::MISSING=PREMISE_GROUP_1	73::t1XOYP7O_7	1
73::ROOT=iIMKhVOrrn::TARGET=otg8z8mkvS::MISSING=PREMISE_GROUP_2	73::yoboBG7Mw2	1
